id,landmark_id,conf
2k2bdtfpz6,249,0.99290305
2k31mxkhc8,516,0.9998369
2k4l5dh32j,784,0.9995345
2k4zgdgggg,647,0.9988329
2k56us1jjw,170,0.9530707
2k8abqfpi1,586,0.99943143
2k9q1q3txh,515,0.9982369
2kc75qrlz6,407,0.9998379
2kcm1lpxq7,648,0.95326346
2kf70lszpt,715,0.99968374
2kftw1dax7,590,0.9993843
2kg5efdsfd,846,0.99988925
2khtuc17z6,933,0.9999145
2kq1nbbh1a,615,0.99993813
2kq1rmdc59,524,0.988815
2krl9ctbcq,377,0.9973099
2ks10vh3ba,132,0.9999497
2l0cp2f7on,128,0.9995036
2l1avskhen,180,0.9999832
2l1mdvihlo,3,0.9996958
2l26tpu8rr,362,0.99998236
2l2wcor28i,657,0.996819
2l329shnd8,264,0.99940157
2l6tccw89w,442,0.99973315
2l7s7aa6e4,614,0.99997985
2l8yy58nsy,992,0.9992694
2la3bkbc3l,831,0.8389959
2lbtyptvlb,342,0.9139515
2le1sxwchf,873,0.9999696
2lexeccghi,369,0.9999397
2lgsrdxkhy,35,0.99970204
2lh0i9bzh0,516,0.99994135
2lh6f1gbkj,682,0.97863114
2ljd8ijct3,204,0.9999788
2ll5s090j0,688,0.9999709
2llukz0u71,622,0.99978834
2lm0teo6jk,1034,0.9773686
2lm2wjvbmb,880,0.9999466
2lmy4x0tpm,173,0.99997485
2lo3kugzko,401,0.9999039
2lp5nfqawe,347,0.99934274
2lp956fxm0,250,0.9997191
2lq5mcg7og,172,0.9998472
2lr9z16h41,614,0.9747156
2ls3o9q8q1,830,0.9998275
2ltoeoob8o,254,0.9991059
2lw606tscd,568,0.8493831
2lxbm0ux85,522,0.998398
2lygd277j2,616,0.42275056
2lylrk6lxv,682,0.999961
2lzi7gju5z,969,0.9999292
2m08peer05,446,0.99377763
2m3294tayk,424,0.99997103
2m36pkz0oz,271,0.9999887
2m4hhr10fr,48,0.9853077
2m7enf694c,755,0.99900514
2m8jpiftw4,216,0.9998747
2m9jt1dbk3,476,0.8242382
2mawpycc55,784,0.9994622
2mb2igalaa,30,0.9999912
2md11szkod,881,0.99998665
2md3fao2c8,608,0.9891817
2megpbmjqy,112,0.9936144
2mfhoep317,730,0.9449923
2mgyb0yknk,277,0.99886644
2mhr6ib850,404,0.9357166
2mi3rmku7r,318,0.9997079
2mnq1q7y85,593,0.9980028
2mol2gtoy1,639,0.9999193
2molothjyj,661,0.99979454
2morzb9lh6,89,0.99732757
2mp0wtgaty,785,0.99999344
2mqdbf0z3r,638,0.99961925
2ms00nr6mx,0,0.99859625
2mtmcaqfqw,85,0.9638874
2mu1478ltp,981,0.9973726
2mv9gcbpht,933,0.9949527
2mwo747159,644,0.9996487
2mwrqfvjzn,299,1.0
2mxa0qi97q,906,0.9998166
2mxdt6kdkc,648,0.99965465
2n0lnvoepy,865,0.9999783
2n2vxo9sov,233,0.9999931
2n3wy61qf7,678,0.9962185
2n6qqsydk9,656,0.9903632
2n77asrlku,72,0.9992023
2n8a7vsujp,407,0.9994584
2n8sj5hl17,591,0.9998752
2nanz3o9ow,715,0.99978477
2ndcjf4klf,295,0.9999101
2ne4em22wk,283,0.99928004
2nf033b9hz,733,0.9998772
2nfuds5hre,953,0.9982936
2ni7wzamvi,678,0.9969464
2ni8624cbg,340,0.9994123
2nif71wzn6,986,0.9988709
2nifwehvng,463,0.9998683
2niszn3mmj,976,0.99725014
2njapmaz96,541,0.99864465
2nlg07vz0d,338,0.80383915
2nlou6fdg8,267,0.9999993
2nnw96houc,340,0.99961555
2np2pzvffp,869,0.99998724
2nq138wrem,1,0.99989474
2nr0ch7g6e,743,0.99998176
2nr6t9lfap,378,0.99972755
2nrrg9fevu,502,0.9312158
2nso3oxweh,940,0.9975229
2ntwnkqjt1,285,0.9988501
2nvtubgc1e,963,0.9999523
2nx2j857vp,981,0.9768265
2nxufq466t,770,0.99997294
2nykxc2g6g,574,0.9997693
2nzqkwvdz5,318,0.9967734
2o0kqttysm,947,0.9999689
2o8by3ortf,222,0.99996483
2o8f70ywqq,244,0.99985564
2obmjpqx02,656,0.9824835
2od30540de,506,0.9999207
2oeslljqes,504,0.9999931
2ohcb8zs7p,616,0.98851913
2oiiazm1oh,839,0.9997756
2oip8k4m2m,771,0.9993493
2oj6nn594g,1044,0.9999232
2omjsj4djl,1041,0.99954766
2onzg5hxdo,315,0.99889237
2oo9nd097e,525,0.7967592
2oolc3a62l,899,0.9995127
2oott4hbva,753,0.9996227
2oq0pym66v,421,0.99998105
2oqalofzhy,911,0.9997311
2oqflvw1kw,30,0.9999914
2or2icnov1,722,0.99813604
2otmlud8rg,522,0.9296135
2ottztbk4p,896,0.99572444
2ou2pvet5l,118,0.9999099
2ovvcsfimw,281,0.99332327
2owf6kbhb2,384,0.9998099
2oxfr63f9h,449,0.9997801
2oxwerfdsz,323,0.9998754
2oyi89zvrk,337,0.6185591
2p0s6hgebh,682,0.99984837
2p16e0riwm,267,0.9999969
2p2lkojjg9,576,0.9988166
2p437wa0kj,635,0.9999865
2p663gtviy,464,0.9996536
2p6svzrsvx,726,0.9999466
2p8e2ywnby,236,0.97536385
2p8yc2s2ck,165,0.8179972
2p8z0xd0yq,81,0.99998283
2pa8m6j9pp,161,0.8400318
2pd8fqhabp,698,0.9961056
2pfkbuh5wl,635,0.9999981
2phyxk2n9z,15,0.9998109
2pkk8ljacu,255,0.99503905
2plhchjhoa,481,0.99999225
2plpifhcfw,216,0.9998529
2pnqsnngxh,533,0.99846977
2pnsx1cw43,273,0.99709594
2pqqjkad0o,874,0.99884725
2psno7pa9y,347,0.999495
2pubjakpn1,394,0.9969969
2pv2t75rg4,135,0.9997228
2pweno0x3d,401,0.99518555
2pwh4qpbvo,438,0.99715024
2px2fywtpb,690,0.99998057
2pxfbvq0kg,117,0.9993292
2py9m87d0o,65,0.99984944
2pyaxlxlqv,771,0.9967272
2pyptqievu,456,0.9994916
2pzps2xrcn,530,0.99982053
2q0wgj5qpm,746,0.98569787
2q1jwlwm19,278,0.9958616
2q2qposs85,1021,0.84952325
2q31zossq3,673,0.99968636
2q37el0f80,231,0.99846965
2q3anl8005,1043,0.9986627
2q4l428mjk,920,0.99969196
2q63tymn0p,332,0.9999248
2q6jzxqr1l,344,0.9999894
2q8dxx9ds7,808,0.9695378
2q9cfxe953,997,0.9997526
2q9s6rllau,706,0.9970957
2qbiaydro5,880,0.999984
2qccqvz2b2,803,0.9082214
2qcrtid7h5,904,0.9994747
2qd95qnest,825,0.99847704
2qdortga3w,130,0.9999167
2qemx0f8je,664,0.99996865
2qf28sicob,117,0.99977833
2qferjot78,571,0.99974865
2qfv34i4u0,734,0.99998987
2qg7q2o4zl,326,0.6153603
2qg84f5dyb,254,0.99966156
2qisi7lr64,53,0.9996933
2qjfgfhjni,299,1.0
2qjlcyodez,308,0.9999845
2qkxm3nfde,994,0.99920964
2qm0nmiest,104,0.9999926
2qmdzqbp31,370,0.9998098
2qoy6hxeup,403,0.9935534
2qpwrdtirl,927,0.9960819
2qrkwupp8l,735,0.9998565
2qrp578zir,291,0.9982181
2qrthqfyr4,816,0.9990885
2qscsye9dy,58,0.98622155
2qspfkn8dw,528,0.999918
2qtyz4vkoc,415,0.9941433
2qv1cn2npr,429,0.9889008
2qvg2o8ct7,640,0.99743456
2qvpxrtl10,197,0.6625236
2qvx5tc16z,859,0.99999094
2qwmo5lox6,623,0.714869
2qxf70fqyf,788,0.99964607
2qxn0cjkdo,874,0.99997735
2r1jc91k1x,203,0.99947864
2r2j0xvx3s,750,0.9999802
2r5fwyaa11,674,0.9857027
2r5i8czn6e,401,0.9999629
2r6i4k3a8c,653,0.99846303
2r6w6ng686,621,0.99915516
2ra6zklkdm,369,0.9998909
2rb33rptqc,804,0.9999218
2rbjqt5eci,182,0.9933013
2rcq3xvl41,267,0.9999975
2re4lx0qf7,946,0.96539414
2rfbt8ht6n,635,0.99527466
2rh3jdfosb,946,0.99977356
2rkb1mjqt7,196,0.9997689
2rlcajd3lo,226,0.9999739
2rlq5n5636,286,0.99999535
2rmb89osdl,501,0.62116385
2rohxvs4cy,113,0.9994641
2rsty0bn6z,74,0.9997011
2rtnomwbex,352,0.993341
2ru1zbom2o,313,0.9994267
2rzi6vtm9t,284,0.9995041
2s1np32fk7,234,0.991927
2s450lzr1z,324,0.99079084
2s46bsl3ai,131,0.9999491
2s4bn5fnny,683,0.34039026
2s4efj93b1,582,0.9993691
2s6hmd6723,172,0.9995536
2s6liwewf6,658,0.97165203
2sbsx1izol,988,0.870121
2sbubjckv5,987,0.99994135
2scmjrgqbi,54,0.9999982
2scoe6hsfv,154,0.9971494
2sctbxyeu4,790,0.99996054
2sdmq1zjcl,934,0.99995124
2se9dk1bor,806,0.9997608
2sm8pivacx,674,0.9745147
2snfvkc5nk,596,0.9997744
2sngh1d69o,596,0.99999213
2snnximd2b,87,0.984992
2spmp06dwm,270,0.99997795
2sqgnjrxbq,699,0.9998975
2sqrbklig6,785,0.9595054
2srf90y6wk,632,0.99818075
2srgka4s39,827,0.9995321
2ssuwzcg43,185,0.9980647
2stdlu4r5a,959,0.99908257
2sutgga5tf,658,0.99487793
2swc8xnl5m,520,0.9952272
2sxgztv8g4,926,0.96978915
2sxxftwt70,54,0.9999914
2sy1elnp0b,825,0.9995839
2sy2bwi8e4,475,0.9998733
2sz53lawoa,191,0.99972755
2szkj8upvq,727,0.9349672
2t0gdqwc03,294,0.99975723
2t0jjv0p2e,298,0.9998914
2t1l0bm8jt,3,0.97947115
2t2w3sw2tc,2,0.45625195
2t5to08nvd,714,0.99874026
2t61z7s3w3,462,0.8470022
2t7e39vskz,960,0.9979724
2t8xcbvlh7,28,0.9999814
2t9p5hpucc,134,0.8686528
2t9x8b13sm,846,0.99996185
2tb4873qcn,383,0.9953625
2tb9bywti6,494,0.99867517
2tcxlohly2,548,0.9999815
2ti6pqcpt7,416,0.9308878
2tik6sqzbs,745,0.9998678
2tiyc4w237,306,0.9987178
2tk1y1x36l,94,0.99539363
2toehta8vo,33,0.99985147
2tph8s469y,720,0.9146074
2tr45cgb5z,293,0.9779378
2trl1g3gua,447,0.9997564
2tt3nlfsdq,922,0.99002165
2tujfy0ngs,45,0.9997508
2u02t83b75,170,0.9229187
2u0x6lggwd,202,0.9999348
2u1kckfwfs,109,0.9931288
2u21g9vxxp,18,0.99998343
2u2q0qfoeu,829,0.9998198
2u49x6sjht,786,0.99722666
2u52q7atm6,19,0.9907865
2u56c3dxtp,986,0.8797283
2u5c3rkx89,421,0.99896634
2u72o5zber,908,0.9997323
2u7r48y1v4,644,0.99878865
2u94jkmf2h,702,0.99996483
2u96wlght5,387,0.7991526
2u9u2e7paw,412,0.9999069
2u9yz2f01p,828,0.99986696
2ua39qhfp8,388,0.9985184
2uaqnrgs03,230,0.9999107
2uc94j0k7w,805,0.9998542
2ue3tb975q,924,0.3423932
2ueh7vcqk5,837,0.9986494
2ug7r3t0yy,557,0.9996544
2ugbo9hsng,167,0.9835684
2ugyxash5o,125,0.999488
2ujz5hft2b,591,0.99787426
2uo0y3aysm,385,0.9998512
2uu5ro36nn,411,0.99991524
2uutcgrc04,378,0.9999422
2uwrj233yj,550,0.9952484
2uxkfm772v,871,0.9989485
2uxxlqu9h0,745,0.9999746
2uyj0nrxn7,773,0.9970957
2uyj95diyq,623,0.99864143
2uzk2vgpyi,305,0.6230041
2uzq72hsq8,954,0.99996066
2v0t430prb,450,0.9992132
2v1103bc3j,256,0.99896383
2v27fxjdyg,911,0.99991894
2v31ssve97,437,0.9958056
2v5mbo9ofk,855,0.9998988
2v5ny3i72p,840,0.9999583
2v690eilh1,840,0.99998045
2v6y582hk7,792,0.9988354
2vb78i3uzo,264,0.9998217
2vbkz1vwtn,724,0.997988
2vd4tee21s,699,0.90340084
2vd79apy1k,364,0.99948716
2vg9z98ovu,864,0.9999931
2vj5mvpjuq,39,0.9804567
2vk0scx2j4,353,0.79524624
2vlkatjyth,0,0.9994843
2vn195mpmx,194,0.9999498
2vogt73g8f,301,0.99970967
2vts7zec8a,388,0.99510926
2vune8clv8,491,0.99992657
2vvp1dyqgp,435,0.96441853
2vw90cm2iu,207,0.9998982
2vwfihlw45,166,0.9915764
2vy1x0kbbx,256,0.9998555
2vyc15roxy,985,0.9997545
2w749wezv0,1033,0.99793065
2w7igm60gt,995,0.9999876
2w7p5b4edg,924,0.9922637
2w9mg72hro,622,0.99936455
2wce5e3kpv,530,0.99994683
2wdoc5b352,730,0.72129047
2wgpb9rbzy,932,0.9987897
2wjrznkcwi,744,0.99999785
2wkj8abp16,888,0.9999188
2wkp4tonri,302,0.999941
2wlfltcwbp,410,0.9999752
2wmbroe76q,833,0.9509692
2wmi4etxac,887,0.9989427
2wnenym6oo,220,0.99958235
2wnh1k4i3l,98,0.99989474
2wo4hlphx7,982,0.9999474
2wpmci5ivm,631,0.9995214
2wpv79covi,787,0.9857143
2wq3ob6e9f,960,0.9997627
2wqwe92xm3,274,0.9993135
2wt5yns7ho,657,0.9996024
2wuk588qdd,201,0.99998486
2wyyf8ed76,959,0.99950266
2wzb8bwu68,175,0.9882139
2wzow79sij,594,0.9998381
2x13sh06e7,598,0.99998355
2x1pez5kf8,526,0.99998736
2x1szjdzp5,799,0.9959551
2x28uy5l83,641,0.9987218
2x3zylb8bv,417,0.9919173
2x4xxax307,23,0.99872845
2x50ki46mm,295,0.996947
2x71knolvh,205,0.9992884
2x8yq9v4w5,648,0.9984425
2x9ajn6lvm,566,0.9996018
2x9e4q1wen,704,0.9998006
2xd181tdq8,949,0.99992275
2xfo3vzp5o,783,0.9999751
2xgjgyssv7,716,0.99875414
2xgn7fjmsg,756,0.99996257
2xgq7t05fj,169,0.9988417
2xjqmu2vrl,631,0.999866
2xk0kyw255,987,0.99932766
2xk2iifyfw,903,0.9998355
2xkto49l0t,625,0.9997981
2xq6d83kpw,312,0.40822464
2xrg8siugh,995,0.9999676
2xrtaa18e5,293,0.99998784
2xsnrheq3x,673,0.9793244
2xv1urn99b,844,0.9929249
2xvqn0hbpr,611,0.9945852
2xw62kkhvk,445,0.9994166
2xwtvdi7gq,100,0.9999031
2xzo9vynid,721,0.999752
2xzr6r4oqi,299,1.0
2y0fucwx2h,321,0.99934846
2y2a0a1ke9,177,0.9404537
2y2ctel09s,239,0.99994683
2y2lt2rfbs,324,0.99987006
2y2wszught,624,0.99716693
2y365jep4o,594,0.96017045
2y3kiialls,333,0.9999857
2y4hogjf54,268,0.999948
2y74520ijf,451,0.9810073
2y8bp6h1fc,872,0.99995387
2yapcn4kom,469,0.9999784
2yb6sphjc5,968,0.99999535
2ydtymtsvj,62,0.99864024
2yg87qb54d,27,0.9987999
2ygsr1mp46,67,0.99991775
2yhj1bcfgn,252,0.99986756
2yhtwqb2co,707,0.9962147
2yjn8nj20o,261,0.971972
2yk3erm3ff,938,0.9997279
2ylxumjyuj,324,0.99996734
2ymr9k56yl,1022,0.99838424
2ynl28fk5k,255,0.9994437
2ynyn8uqyi,515,0.63797593
2yoqq8pud3,376,0.9996197
2ypq2vfzf2,84,0.9982126
2yq3p1oiez,549,0.9999925
2yqb3cutxe,963,0.95185167
2yrljd9qju,683,0.99963486
2yte9th7po,804,0.99972385
2ytgpz110s,248,0.9933153
2yubgm98e4,589,0.98269516
2yv825c98f,293,0.99973804
2ywfcsp3fd,532,0.9999975
2ywiye42dj,850,0.9993451
2ywoej8pi6,906,0.9997664
2yxpx1wpvs,321,0.9996592
2yxr5ic9gm,674,0.99985194
2yxxtdobzn,335,0.99603516
2yz1dmfbm1,302,0.9999796
2yz7k4z4pq,288,0.9978781
2yzni95ycg,371,0.4325856
2yzx92ij1k,170,0.97185713
2z01imkxhv,732,0.97868824
2z0gg2cle7,379,0.99643815
2z2n74s397,505,0.9999485
2z2x4cji5h,315,0.9886169
2z418p40l3,350,0.99994516
2z49kipc5q,896,0.9994511
2z580cgc29,150,0.9975974
2z7rc420ah,68,0.99659204
2z7vv2orwp,172,0.9994042
2z8b5dmemv,787,0.9915821
2z8tiwhixw,776,0.98569185
2z8yfo9que,143,0.760884
2zcgqnsn0c,341,0.9998605
2zcl6o9k34,594,0.99980277
2zcvhr7sth,128,0.99691975
2zgdyv24kr,737,0.9998275
2zgrsffl72,643,0.99979585
2zh4qf1b1u,225,0.99996746
2zh6sndvqu,185,0.9989097
2zi8dn7hfm,523,0.99861014
2zihnht5hj,466,0.99744356
2zj78gyvnh,109,0.99832064
2zjm7ks3v2,365,0.9999857
2zmvzpdlho,784,0.9997583
2zo9z0r35a,185,0.9975501
2zosifqr50,756,0.9999579
2zp7y7n6dk,103,0.99995613
2zujjuvb2d,144,0.9999956
2zuuuou07d,336,0.9999876
2zv4et9sri,503,0.8530115
2zvsylu53s,266,0.9999378
2zwwjsf4vl,186,0.999992
2zx5h5e8p1,518,0.9999832
2zxsk70k08,590,0.9964714
2zyv6svclb,603,0.99426067
307vjv3jb5,1022,0.9900186
307yxydavn,855,0.9999721
309510fywj,910,0.99006397
30ajwp735t,376,0.97917765
30arcjxsmi,327,0.9984761
30aw0wmkxu,444,0.99988043
30c2ltgrtl,56,0.99810827
30efzlk2id,512,0.9554287
30fcjjj3wp,321,0.9993703
30ge1frc9w,933,0.99706024
30hasqlm1h,3,0.51313233
30hywgs5r9,416,0.81155795
30lsbnltdm,279,0.99780303
30pe9hjw3i,404,0.7883519
30q0tig5oj,735,0.96878606
30qh8p2g7z,1016,0.9998373
30swvrbr9e,115,0.99760556
30tnfvhhzi,553,0.9999901
30zdhw9eh3,254,0.99798536
310izahksa,935,0.99994326
3139375yy9,573,0.9992361
313p0kori1,149,0.99962854
3169tzqpwi,21,0.98375654
316mh2j509,441,0.99937075
3172umvag8,143,0.65646863
3178f24y37,340,0.99784267
317cycmfut,691,0.99987066
318ibkbsny,784,0.99066013
31bvqk2o43,324,0.99880254
31cq6caudm,210,0.9995334
31d6av08v5,588,0.9996455
31e40lt5ek,601,0.999736
31fnisxxsq,285,0.99800116
31g1lcqvnc,77,0.9995796
31hb4s3alj,425,0.9995733
31i3igehln,620,0.98005015
31jc0ry5er,870,0.9999931
31jfm4tl5s,397,0.99994373
31lcmvp8a3,747,0.41775995
31lp0icth4,801,0.99990237
31nm0stcl4,4,0.9957082
31o6gq8rxq,379,0.99992335
31ppxavmh0,1021,0.99987936
31py5sa2sz,1005,0.5048661
31r78sqypq,868,0.9954905
31t7cssif0,279,0.9998784
31thjhjzj5,219,0.27730218
31tjkn20jt,537,0.9998292
31tl9snpdl,514,0.9994949
31tnm207nh,145,0.9997272
31umvmp0g5,143,0.9999106
31vor8kqxh,140,0.99905497
31xju45egh,108,0.9993344
31y1sdh4vh,170,0.88598305
31ypf396w8,191,0.9997017
31z94ip0wf,816,0.99291646
32313h9xrh,1007,0.99999845
32359li2im,1030,0.99995124
324lnt69wj,638,0.9998803
3257gn0ivu,651,0.9999428
325k0u588t,107,0.9909198
326b4sq5gi,245,0.9979432
326bkyjgmg,396,0.99971896
326uazywdx,116,0.99967515
329cml65bq,767,0.8989988
32a51z6gj5,64,0.46572748
32bmwox9s3,529,0.7476006
32cpx0silz,238,0.99836105
32ed6allms,408,0.9975811
32eg18s862,1014,0.9995084
32eko94wle,563,0.9910925
32fbu46j00,24,0.99522424
32h9ys3gds,541,0.9998068
32hwl3u3iq,295,0.9998092
32ich9ecwk,708,0.999997
32jg8mfqrm,573,0.9997292
32jntjzymt,707,0.991746
32kjaqa4gz,251,0.9308157
32n44vhkec,219,0.73973686
32r81ikr2c,905,0.9999732
32u020r8cx,453,0.9983689
32w7026p1e,807,0.99904996
32w988nbvn,931,0.9998167
32xpw0xzc0,1023,0.94465107
32zweu3ip5,903,0.97115797
330vgc4ka1,59,0.99985206
33467popfj,689,0.9880797
3354394pey,288,0.9956358
335p483qjh,308,0.99979395
337bj6t5tv,255,0.97933
337h9717nq,781,0.97754943
338kkywwbg,439,0.9998374
338myzmdcq,458,0.9992562
33909wyode,96,0.9998276
339kv5lh8r,238,0.9998995
33c2726ae8,1011,0.9969989
33dowz2k55,844,0.99984145
33dwl9ohnm,204,0.99999595
33ecf45i7e,980,0.99438214
33fv80gu9j,308,0.999141
33g5jf0piy,155,0.9999385
33herwyo0a,361,0.9955869
33ihx4ky80,384,0.98892015
33j7fiew9c,231,0.9991738
33jaylf490,357,0.9999889
33jixqwvhd,651,0.96827155
33kdlx1353,899,0.63800985
33n02dsbor,92,0.9994236
33ndwcmkkg,983,0.9689913
33nntx8zwl,185,0.7029652
33odmrqr8q,9,0.9999126
33q2fhmrot,538,0.9947418
33qci2bfd7,401,0.9959169
33qumzws5t,947,0.9994442
33sjuylgp2,119,0.9980379
33ulqmqzkx,286,0.9999949
33vk2w8yql,965,0.99998105
33w46owdyx,777,0.9909315
33x9jgj92f,313,0.89942914
33xrfjuv0y,222,0.999828
33y7odvty9,684,0.99779654
33zbmdwkb8,735,0.9994167
34068djt89,487,0.9621932
340jcex43i,117,0.9985091
34143ma556,291,0.9999418
343gb4vwiy,519,0.9998393
344upvjl8a,1026,0.9998
349634zm1q,894,0.97939414
34ag9gsovw,122,0.999967
34an2e7qea,150,0.9991536
34b5d4mgi9,479,0.97453386
34bd1f34jt,736,0.5602726
34bkp32hij,227,0.99857783
34bzdhz7qk,983,0.9994043
34ciuvdati,851,0.99975795
34emvc7zb6,436,0.9964407
34f4g3zp5s,461,0.9997484
34f8ym2p3e,673,0.9998684
34g0uzcr6k,1041,0.9893919
34g4rmun62,554,0.9999559
34hrm3yrk0,588,0.9976793
34jeu94t8h,150,0.9994797
34jwwlozn9,202,0.99990463
34lxfrupp3,905,0.999718
34nvnx6co4,391,0.9990206
34ol4guxh4,727,0.99990344
34pp97k4fk,238,0.9984794
34qjq7tf1m,351,0.9994623
34s5r320jb,1026,0.9971846
34sl8wjk6o,1016,0.95987624
34ut34m8ch,749,0.9969619
34w9lpsl7z,1004,0.9979096
34xmffwymp,82,0.99991715
34xn96geoc,881,0.99915946
3503frui1i,195,0.9997491
350x52763r,463,0.9998493
3515iosjr2,326,0.99649054
351olis7bf,66,0.7125058
3562fzlydj,247,0.97552526
356vk4cqw9,406,0.99809176
357jbde57m,715,0.9999919
359do5vtao,538,0.9981469
35bxk2xsux,95,0.99871266
35dodcag47,216,0.9999491
35e4f4wojm,1014,0.99992967
35eu5ela1w,1031,0.99629813
35fdfr20pr,572,0.99995184
35ghj2mb3v,521,0.9996222
35gq3tgnn1,188,0.98847824
35gyouiqt3,411,0.9936559
35hmdj968l,1005,0.98502827
35hoi6eqby,834,0.9990564
35hqmp55lq,33,0.999534
35iaq3gw9s,156,0.97736984
35ipqx07lv,1035,0.9999454
35kkuaz7um,913,0.9990735
35kzaaup4s,513,0.9999708
35l0b4rovn,44,0.99878806
35o7259it0,643,0.98782116
35psakmiek,244,0.99998057
35sde4p1gm,450,0.9998851
35tvffckwb,883,0.9982759
35tx9j30tk,328,0.99275756
35ty8y182s,27,0.98608553
35v99qsqwx,755,0.9995322
35w4tqcjv5,177,0.99796885
35x5rmp3ks,40,0.97432137
35xtw00z3r,267,0.9808452
35y187ka3q,927,0.9993703
35zf4mjwyl,767,0.98942906
35zmr2ksr7,793,0.9992217
3608l17dgw,866,0.9999515
360fgvd965,510,0.99995565
360tg9ak0s,173,0.999551
362agd6qvl,272,0.99991894
362npabcjk,917,0.922292
363tz6nu53,541,0.9989392
364ixrj86k,639,0.99986744
364m458j1q,507,0.9998265
364z3xeyqi,572,0.98797125
365dhmn6nk,857,0.9984255
365uwusvuj,54,0.9998596
367shuwy68,652,0.99994695
3691a58khe,866,0.99919254
3692gfbleq,177,0.8099136
36a5wh21lx,245,0.9987758
36da721zba,71,0.9953903
36dx8oiad7,139,0.99718827
36e8c210cj,967,0.9999238
36hk1pj63l,534,0.9999075
36howg4k8w,864,0.9999759
36jm8trz10,383,0.9071889
36m49mmsag,45,0.99991417
36nmn87h3d,149,0.999997
36o637turj,19,0.9988611
36phd4kz9l,426,0.98954964
36pldmisoq,180,0.9999963
36plmbgis4,186,0.99938774
36qjz1e1jp,346,0.99997616
36qyg3wzie,485,0.9994129
36s4oqjvjc,199,0.99945134
36t5wy5amy,578,0.8368518
36t8jbywej,419,0.99949896
36ujuvs0hs,578,0.49797997
36v6uo7o6g,122,0.999846
36w42jdees,816,0.99929106
36x0xm9o7z,67,0.99900025
36x3jby019,1025,0.9995715
36xk67jy3s,285,0.99828315
36xofocs7b,724,0.9999893
3702cudsb6,944,0.99763405
372jwyapht,947,0.99990225
375gzmvv4m,544,0.9860173
375v9uzd67,588,0.99919647
376uh1sx0v,616,0.40626302
37891v98p8,247,0.9988827
378loqex36,564,0.99598384
37b741gsx2,677,0.9999367
37bc5d6xkj,309,0.9984699
37bt21ffx0,3,0.96992177
37bux5gxht,575,0.9842479
37c1ir922q,882,0.9999708
37coz9kum0,246,0.75015104
37cuemf39g,61,0.99927944
37fmwbkt3t,37,0.9999521
37g6wtv3xw,1031,0.9982212
37i94ss0dl,395,0.999946
37k32uwwy7,239,0.99744475
37n4ydodxj,1047,0.99988186
37ow0xo91e,91,0.9923369
37qhnk51pa,92,0.99987626
37qu7d0euz,513,0.9565146
37qxqqql4y,754,0.9999722
37reasovy8,620,0.9992281
37rylkc275,675,0.99784136
37sp4myiwi,327,0.99997413
37ss5k1mvx,997,0.9999052
37w69c8tom,221,0.9988763
383sdg949h,151,0.99707305
3852y0kvdy,1026,0.996463
38608kc525,195,0.8972441
3863vehoyd,34,0.99968624
386l7wy87g,1019,0.9999291
386spbxord,487,0.9919459
3899mw4mlh,383,0.99950683
38bdvg8yto,476,0.9887643
38bn3mbx2u,140,0.9999931
38c77c3zxr,241,0.99987674
38djtl4vqf,980,0.9979468
38dzotk5tk,157,0.9996941
38fz8i14r9,500,0.99914443
38gi6raqxs,491,0.99878424
38js83y2yq,367,0.9997603
38jsa36o63,384,0.99704236
38mju2sm6l,1,0.9990282
38piolf5vk,332,0.9996586
38q63lcbsn,391,0.9999567
38q7t17n84,874,0.9999732
38qyhtrzvh,404,0.9998907
38rb58ik3z,1041,0.99879825
38s3eq5v2x,843,0.9999187
38tflm7tvb,977,0.9997445
38wuw7u0o4,776,0.99886227
38ww20055v,426,0.99988425
38wxormtxe,925,0.9999218
38xchcwlip,48,0.9984951
38xsd6iddx,777,0.9957742
391do10kau,368,0.99991584
39269gkhiy,662,0.999894
392or89rkj,442,0.9985892
39627udu96,15,0.99996626
396sb6so46,230,0.999564
397nhrp8nh,440,0.89921254
398ea7ef8z,797,0.9878271
3999duturp,947,0.9976719
399pw2wg7w,429,0.9910862
39ahj8sjg2,968,0.99999595
39bvh4ze0r,1039,0.999984
39c8n2a8iy,128,0.99899143
39f843gz5f,22,0.99997985
39h1hcfv8j,539,0.98349196
39izem5tlb,996,0.9957372
39jl7ovf25,404,0.9995276
39jn33iuaf,241,0.99965465
39jygvuj3i,420,0.99843746
39k7d7rj9f,49,0.9998617
39l5pki4g8,642,0.9999976
39lp9vfudd,744,0.9999769
39m42orms8,287,0.99953496
39olv9k0e3,844,0.97588366
39r2yaav2k,884,0.9992354
39rsr7ki8m,51,0.9984139
39rz571urm,818,0.99834585
39u0wn4aup,394,0.99989605
39urz2dpxt,279,0.831499
39wl4l0ds7,247,0.99400455
39ws5r0ybh,222,0.99987924
39x0t41hk1,992,0.9916141
39xi7eq4ar,826,0.3874904
39yowasypt,547,0.55989796
39zjovhiys,734,0.99977285
39zvj5auoh,89,0.9953745
3a0s2sixzu,663,0.9999714
3a5b2wtlp5,669,0.9997527
3a6qt3dt5m,205,0.9997383
3a9d2a5edq,179,0.9977731
3ac78zrz46,344,0.99562967
3acg5pp0p0,543,0.694201
3acyfcfhfz,564,0.9901607
3ad1aldfkw,304,0.79030913
3ae1noawnm,448,0.99993825
