id,landmark_id,conf
advqd5bl7t,625,0.99712986
adxs0f1d33,787,0.9988489
ae0v259lu8,89,0.99989593
ae1ng7fbob,32,0.9932092
ae3g741jyb,828,0.9553936
ae3mizay11,677,0.9917623
ae42li1w7s,118,0.9999957
ae4uaouodh,419,0.9998197
ae6mhaflej,675,0.6872807
ae8hjhbvsd,506,0.9999032
aecxuhelef,22,0.9978734
aed7d8a8im,329,0.99999917
aedbppwnc5,779,0.9998041
aedzxj67bm,997,0.9949409
aeeir8r08c,51,0.99980766
aef5i8ir2f,947,0.99998975
aef9j8f7n1,574,0.99993455
aef9x01itu,99,0.94038147
aei9qoyra9,681,0.99999964
aekfe7lm4y,206,0.99619377
aekpbym7ib,87,0.3303022
aekq8q3p9y,423,0.6463623
aemi7qtsn2,743,0.9996847
aeqdfugyvk,492,0.9999645
aeteom6vyu,250,0.9999683
aeu1zzo2m0,335,0.99999
aeu5t6niw7,695,0.99580103
aeuvxuh4xi,321,0.999931
aevmj1u7uj,846,0.999962
aew8spfwaz,954,0.9988776
aew9rwtcn4,501,0.9996939
aezho9mxd5,66,0.99827003
af04ed06f4,82,0.92401016
af0lt6uzdb,100,0.99993205
af1jwx1nw9,998,0.903569
af3vrj7de7,689,0.998698
af4941g475,596,0.9987112
af4biqvx5u,356,0.39365047
af5q3hfwt5,196,0.99132556
af62bqnixq,555,0.99869674
af6ne9lcen,467,0.9998776
af7g2gpayu,562,0.99644464
af7t5vyti2,240,0.99496585
afavy0rvsm,748,0.8143321
afaxntw281,1044,0.9868074
afbjf28h6j,384,0.9996574
afc7vg463b,903,0.49122143
afdpwoaa0c,808,0.9758188
afe1ay4zzn,444,0.9997557
afelw6brf0,514,0.9996419
affb3xnq5l,124,0.9996443
afffx30hm2,183,0.98149765
afk2tw7vj3,765,0.9978362
afkal03bwi,431,0.9998417
afkiq5caqx,391,0.9999949
afmevlyqga,850,0.99995756
afmngsqkdt,155,0.9993954
afoaqe6bho,924,0.50628567
afoezy4iuz,409,0.99990284
afolg8ixp6,531,0.9974632
afqnfkp98n,19,0.9999974
afu8f8cvwz,335,0.999995
afubhzc603,82,0.9998066
afzlahvuw1,510,0.9997894
afzqt96j49,812,0.99427795
ag7ln2f58d,396,0.9994531
ag7qzg7qai,172,0.9998578
ag8lo6tavq,764,0.9999651
ag95ni0tfx,999,0.9996086
agaus317xq,941,0.9948716
agc013mkpo,720,0.9811039
agevelao9o,986,0.97603965
agh8ge6xd4,52,0.41038316
agi24tkuz0,712,0.99963963
agiag7vken,62,0.9997322
agiutbum23,167,0.9999771
agjkf9lgte,138,0.9981475
agjm6yd7tv,620,0.9819874
agluvbmfrz,512,0.99801886
agm0i7sx9l,773,0.999527
agm670ku9x,628,0.99999225
agna2mrjvw,891,0.93337643
ago14obo9c,153,0.9999788
agposzmb6x,658,0.94104743
agr2a47cx9,202,0.9999677
agrpo6px06,75,1.0
agw9jddndj,501,0.9966415
agwm0rjivc,1000,0.99540174
agwqme8ldp,423,0.6391964
agx1sr3z8k,560,0.9997186
agx8gi1m5h,315,0.9962114
agybpw8x4v,722,0.99238056
agye311wvn,837,0.99973387
agyofvsma1,252,0.99995637
ah0qn4r677,744,0.9999993
ah2la53j7k,10,0.8951435
ah566abxri,799,0.8913821
ah77ohv707,407,0.9999497
ah7s8mglnc,1014,0.99908257
ah8f2xr95o,384,0.97906107
ah9vswddvq,388,0.99978787
ahay0a25t6,28,0.9997167
ahcwep3p6h,252,0.9999027
ahd1ql7g4r,1011,0.9995067
ahdypzk7r4,442,0.9991357
ahhalgnp1p,803,0.9949846
ahhgdybl55,496,0.95265204
ahizgr1o7k,1022,0.9985574
ahllu1n86c,639,0.99907446
ahoysltefp,264,0.9999578
ahpoizlsgx,999,0.9999217
ahsmod0txc,61,0.9995944
aht20jg4kk,489,0.64951086
aht533qk43,267,0.9994765
ahu6ftm9pw,751,0.86939085
ahvkb0rccr,1043,0.99934906
ahvv205t09,154,0.8439374
ahvynynbk8,970,0.99505925
ahwocluivt,126,0.9999974
ahxpokofjb,826,0.33243477
ai0809fdy2,997,0.9991597
ai0n5jj10m,156,0.9953994
ai6ub3w9sc,979,0.8838382
ai7096ykbp,243,0.99982786
ai878833p4,555,0.99986255
aiaqtwbmvq,913,0.9977754
aic8l70lnq,782,0.99973017
aid4j9lo37,738,0.9998661
aiedhtnkcc,167,0.9998958
aif29o4wzj,1021,0.9988065
aifmg1op17,929,0.99937636
aihvl5t9vk,994,0.98564816
aihwej0jm1,803,0.93415225
aij375flmt,25,0.98476887
aijfnviof5,275,0.41583046
aijnykyob7,966,0.9962723
aijy5ejl4b,73,0.99977046
ail26ef923,703,0.9971414
ail6znldyz,985,0.99997544
aimcxuo5ox,356,0.99928004
aiml0r7v77,947,0.99928516
ain7yvfu5y,806,0.9997503
ainu3hchl7,33,0.9999821
aioucjyt6s,598,0.99998415
aiphul5ytn,62,0.9997274
air215a7th,176,0.9942614
airqrbj6v0,1013,0.99997604
ais0m5q39l,83,0.9942011
ait7x79t1q,805,0.999933
aiy3dfaf1f,676,0.9979158
aiyjk0k8z1,548,0.99999905
aiyqese3hh,76,0.9981675
aj07hnjtsu,836,0.616923
aj2srwmnqr,251,0.9968591
aj36rrh5sp,582,0.99994767
aj3qs8i597,477,0.99597114
aj42hjakaf,842,0.99996924
aj5oeujl41,260,0.9973259
aj66lgxk1z,1031,0.52467054
aj6h99ntcy,554,0.9733803
aj6r1pftk7,181,0.99508214
aj7bxmp96n,617,0.6773307
aj7es559ag,482,0.9999691
aj7ldd1s7v,450,0.9999442
aj8g12opr5,215,0.9999125
aj8zotp13x,684,0.9996778
ajaz8kffho,270,0.99997306
ajb4c2opfb,648,0.96640915
ajblw3s4py,268,0.99307597
ajbnx9rcb2,166,0.83946925
ajc110s15m,607,0.96404606
ajcbr7iteg,898,0.96044827
ajcby6s4oh,641,0.9999913
ajds36gcw1,192,0.999861
ajexv21xpt,998,0.49257666
ajf6fk02gx,737,0.9066086
ajhktlkvn5,554,0.95445615
ajiz4pml2z,702,0.9995678
ajj5wj1rb4,726,0.99996436
ajqo1wnkoe,359,0.9984475
ajqugxtuzu,443,0.9997696
ajrh7g0yx3,83,0.48481968
ajrkcofd4z,572,0.7524842
ajseib2mzo,292,0.9983719
ajshndgjm6,925,0.9993654
ajuhzq2l4p,603,0.9992724
ajupyy2hpt,1044,0.9999912
ajvu3ifx2u,887,0.99348664
ajz3kjmfr8,687,0.99797565
ajzgrdgjch,494,0.9383849
ak3zckhhws,1025,0.9918493
ak4erqoweo,70,0.99967957
ak4uk2xp9i,869,0.99946326
ak5dwrp46l,36,0.9977451
ak5m9eov92,819,0.8933314
ak5ok6a9hs,273,0.99996734
ak74s8yoti,793,0.99731135
ak8ddtja1l,194,0.95400035
ak8udrrrc4,254,0.99900824
ak94x77pol,551,0.99991703
ak9dd3cd4h,81,0.99815065
akafi6gslf,137,0.99999106
akbu5dn3er,907,0.7396976
akj0250qkb,688,0.99890435
akl105dwmi,520,0.8154141
aklqgl39tx,46,0.99954575
akmxdo3v3v,504,0.99992824
akouznaswz,668,0.9999119
akp5mmvjfl,331,0.9997931
akru1b92v6,115,0.25483692
aks0yji8so,273,0.9999908
aksha4eorg,89,0.99450594
aktzw224xx,327,0.9999403
akucdndwqg,33,0.99959654
akuyh7p0y8,312,0.7696745
akv7il65kr,841,0.9998652
akwrxidk1t,532,0.9997745
akxrf9uyle,826,0.9538372
al1z8ts24v,431,0.9966717
al5qfisx6i,566,0.9945098
al77fr18z9,345,0.9999666
al85h6j76b,243,0.9936547
alalefrgwt,99,0.9991059
alapx2d4l7,66,0.99914086
aldoystv1k,312,0.8105608
alf4i77zyp,136,0.7318219
alg6m10yu2,662,0.9997452
ali7nfif11,863,0.9934378
alnqbzkcvy,1022,0.9993493
aloabpivy4,990,0.9999627
alt53t539l,578,0.9940012
alvma69bse,148,0.96580374
alwbur815a,153,0.90680045
alwj4huroy,685,0.9821716
alyaexqgmy,311,0.6343142
alzwwtg1ee,490,0.9966642
am0ilagawj,505,0.9989114
am4dx1dqy3,623,0.9401985
amc7cqagy8,260,0.9993955
amcdq3neqx,186,0.9994624
ametd3uxa4,745,0.9969465
amezt2m5cp,301,0.99998295
amfipmgqyr,569,0.9999585
amfnz5ndkg,724,0.99986744
amhsmqmmzv,328,0.9914826
ami0blrkft,706,0.98770976
amjyg4hhw6,1019,0.9999039
amlcqlyswa,559,0.9842934
amme6pocza,930,0.9973067
amo36j9uoe,196,0.99958664
amq1tyz4ui,583,0.9998447
amr8vseseq,814,0.9983543
amrai1so07,120,0.98943627
amrbkwgau9,251,0.99995244
amrbp1j3cw,300,0.9999782
amrudx8gij,185,0.999977
amtwv3fqwb,239,0.9995289
amyvu3fd5y,787,0.99860305
an106li8o5,770,0.999998
an1gl6544i,683,0.99964094
an2fuuirm9,892,0.45927766
an3mcqrtn3,716,0.9999707
an3ubn228i,35,0.9395326
an7cntfktd,391,0.99925715
an7d5p2ew9,79,0.953084
an8ztubjzl,632,0.9960288
an9qny54cs,757,0.63305277
an9ycqzzc6,559,0.54872274
anbbaee411,703,0.9998142
anjycje9cl,758,0.9998779
anlkticm9d,357,0.9990779
anmt1nw4ne,553,0.8853276
anoqit7asf,103,0.9999639
anqvdyblx1,732,0.9635213
ans8xvpxdr,555,0.9993905
ant484796v,111,0.991687
anvrj4hrz9,385,0.9947364
anvz6xtpa9,676,0.9983298
anx47qs139,300,0.9991974
ao1feupklx,971,0.99205726
ao1zxj13bl,339,0.99750644
ao2hh3z10g,157,0.99835545
ao2iwtzj74,773,0.9344936
ao39q95llx,448,0.9994748
ao3ijducwg,698,0.9966589
ao4j5mtpdw,951,0.8764208
ao5y6ygyr0,587,0.9997067
ao5y9iqnj5,510,0.9999845
ao8cdy0wm5,663,0.99755573
ao8uoxjggk,851,0.99983025
aoc493osrd,365,0.99979955
aog1hlh0v0,702,0.99593914
aohgzhmsrc,921,0.9998524
aohw5onumx,199,0.9969817
aoi90zvwsf,734,0.99258375
aolbvu3ipo,460,0.9996088
aolkc9czhd,631,0.9998971
aomuixrthj,213,0.9301255
aooop6tpiq,430,0.99998736
aooz7tz0u5,3,0.95570284
aopnxkvqjq,743,0.9996407
aordolvqc2,866,0.99964404
aose3e7wwn,783,0.99997175
aosmx5z3et,702,0.9970975
aotg4qi88p,16,0.9987489
aou7kpi886,459,0.99970454
aoyaqqvfko,949,0.20977344
aoybevr7xm,711,0.9640702
aozm0pjtw5,428,0.9999701
ap1m1qiw12,905,0.9980089
ap1ndpzlre,151,0.9999511
ap229lm8kt,800,0.99978906
ap2jl4rwyq,166,0.9564654
ap2uorv6dh,875,0.99919575
ap3g11b0il,716,0.9713218
ap3tzg48zn,986,0.99892753
ap4mhaty3g,954,0.99509627
ap4po29gwp,996,0.999977
ap50n9dxlm,125,0.99826837
ap5t26nlpj,327,0.999984
ap6ozmqqj2,583,0.9982901
ap9bbod5ns,858,0.9995803
apb7fy6mjy,371,0.96775067
apbvmosk6h,352,0.99959475
apcb7jppim,59,0.9995931
apdyi0ov5f,700,0.9908343
apei1nfdmw,821,0.99981934
apfnfu7a6o,799,0.9972128
apglpxw3bz,43,0.9999554
aph6bqu80h,577,0.9999949
aphw8h1cvn,903,0.9705568
apjixqiyp9,59,0.99976736
apmcaayo18,102,0.99984694
apmejjiz5q,457,0.9999871
apq3q6q7r7,368,0.99985445
apqsq9o3j5,257,0.9986059
aprt7sbckk,112,0.9989918
apst5hvetp,989,0.9971968
apw0sy9q2l,259,0.9992931
apy7icolog,579,0.9886749
aq20edejxd,264,0.99934334
aq2srpm8rp,946,0.99654454
aq2vw4a81n,667,0.99986494
aq429rbc23,860,0.9999291
aq9kli5hxh,53,0.99981314
aq9w1t4epm,17,0.9962817
aq9xal7u2b,535,0.99918145
aqccyhvhb7,575,0.45586452
aqcuagfl3m,775,0.9274187
aqenort452,66,0.99967504
aqf3y4k0d3,1017,0.8988615
aqfy7c109o,53,0.99984276
aqge1oiue0,1006,0.99988604
aqiikti3kn,987,0.9984078
aqjvajc1wl,46,0.99955136
aql9rcidvx,404,0.99820924
aqld3ihguq,555,0.9946078
aqmaahxnxa,941,0.9999933
aqncdq3yq6,180,0.9996774
aqqkxrkneg,676,0.9845318
aqwz758q51,715,0.9998566
ar0hjw456u,369,0.9883118
ar10eai9uq,269,0.99812144
ar1nwewffh,435,0.99952745
ar2ev7dxe7,96,0.99917954
ar6rnvnsom,108,0.9832529
ar87dwox85,194,0.9948515
arcb5ucomb,999,0.9992673
arhwkk5wyt,851,0.9993598
arig0p3u85,438,0.9984553
arihuiuk7z,407,0.9999894
arkjsrvzfb,709,0.99238014
arky95avkc,786,0.8834041
arm6lq5nuh,325,0.99994683
armbi0oj1a,727,0.9997161
armh7yf1c5,598,0.9999938
armvpd3wcw,888,0.9955206
arphtqksg8,123,0.9993486
arrxxmn8kw,917,0.99803585
art6obqi85,47,0.9990232
aruckijt7u,713,0.9894358
arvazqjp1p,11,0.9961204
arvgjglgq3,386,0.9997849
aryvaewmvy,932,0.99802065
arzdbfuq1p,46,0.9998098
arzetjt46k,798,0.41446292
as09bgux5f,839,0.9964049
as1mp4h2oq,380,0.99999154
as5g3cd8y7,234,0.9619674
as62s0ehfo,82,0.9803995
as76ruxpuy,742,0.99806935
as8fcsogbu,958,0.99979264
asakxcpb52,688,0.9994293
asccafufn2,901,0.999089
asgkwsffvo,1029,0.87668115
ash9wtgznd,921,0.77898026
asi9pe7mne,581,0.99994314
asmcz3dbq3,871,0.9989473
aspbcf3vs9,27,0.7410961
asrqvh0dj6,765,0.37590227
asssachib5,404,0.9999646
aste3m6u40,524,0.99889636
astwweccl9,278,0.9993837
asu00dy6d0,152,0.9999609
asuz7x3vos,1033,0.9990251
aswvvdu22t,290,0.9999995
asxjtoctn8,419,0.9999665
asyq6ipwzv,872,0.9999856
asyzg9iov1,941,0.9595712
aszfawvvq1,1029,0.99988914
at0mk7l1p0,39,0.32842243
at17zsnc8e,953,0.99438596
at1rv6kljf,426,0.99298054
at2zc7wa7w,468,0.99570787
at5mg29qt6,691,0.9992824
at794jsxib,738,0.9999527
at79699qiq,607,0.99572504
at7bciiwhr,56,0.99944407
at8ae1cbk7,746,0.98670363
at8hpu3gto,855,0.9997602
at8x1jo1ql,704,0.999959
at91tv7bwn,565,0.99989974
at9paspvvo,240,0.99923503
atc9y7aev2,175,0.997059
atebekmtzj,340,0.928462
atfcmev40x,370,0.9998684
atfyxr6rml,302,0.9982168
atg88awmce,90,0.95676756
atghnt24iz,479,0.9902548
atk0y0uvxe,373,0.99492186
atkyzkmqf0,449,0.54419667
atlxowqjjx,245,0.9717632
atnr6tbiv6,357,0.99896073
atpn9xeue6,402,0.999864
atxrb69g4w,666,0.89527917
atxszgl4xl,147,0.9999671
aty23ucb47,692,0.99884665
au0ar64z5y,338,0.98796964
au0ho9cng9,392,0.99993455
au0x1kp5rm,724,0.9999987
au27sr4h0v,525,0.99997747
au34z9mgv6,858,0.99981457
au4biu45dn,105,0.9998661
au4ubr6lp9,711,0.99737406
au5eeknf1s,930,0.99774194
auadhc59cp,901,0.9999167
aufhh3jsi6,974,0.9795368
aug2znaamf,482,0.9999435
auhk4jg1nj,724,0.9999976
aujitmcc23,480,0.9996325
auk9vdurdf,338,0.99808526
aukokj7unq,740,0.99697816
aumq8lkwcb,347,0.9998043
aun5kcp9kf,706,0.99978644
aun6354y3q,830,0.99987805
aunv7oc182,299,0.99991
auoh1yn17z,762,0.9999268
auq7euxjhg,566,0.99787045
aurco115os,15,0.955095
aurnkg0gg6,216,0.9999912
aurwcnu3hr,180,0.996447
aut22qw42d,336,0.9999436
auti0jwn7j,1017,0.31081483
auul317jag,457,0.9999603
auv82kggsf,975,0.9939731
auw6g6jy6d,18,0.9999635
auwuxm7hmj,9,0.99863917
auxqons2em,588,0.997203
auxz5v3rky,762,0.9992906
auyg4y2dt0,815,0.97398734
auzhx94ywd,1011,0.77606237
auztjadsuq,319,0.99957186
auzwuouqn8,923,0.9998872
av039h9xlk,683,0.9999232
av20p4epc0,190,0.9973513
av2p0wkr4s,311,0.9999975
av2rthd0g4,375,0.99999845
av4tpllr6w,916,0.99993193
av5aqxoss3,984,0.94423676
av71yrnoou,683,0.9993218
av7cxk2sw7,40,0.9743313
av91kzvf33,272,0.998769
avai8i9lmg,108,0.98499346
avak2ughkj,750,0.99878865
avbc5imkj5,771,0.9989214
avc6h18isx,629,0.48633897
avcfdk313u,913,0.99984396
avcgl9kio3,758,0.99942327
avfpceth4y,122,0.98574626
avfxcyu5zl,125,0.9997838
avgqbd3y27,619,0.9999081
avgui80dvu,174,0.99986017
avig93ca6l,900,0.9994448
avkf1ucjei,124,0.9996977
avlwggxy1v,103,0.99989843
avmua24w27,988,0.5489906
avq0t1ximu,376,0.99998283
avqmnnoflv,832,0.9773476
avs64ewhf5,430,0.99845695
avswscepeu,752,0.9990115
avtdj2vh5m,320,0.99421126
avtmn64u6j,586,0.99580896
avu1wb7vw9,539,0.9999701
avwm7um4hs,854,0.9961648
avybgatj2u,480,0.9972319
aw2vczc401,239,0.99991167
aw3v9pt6i7,606,0.5460838
aw5kfief0l,721,0.999678
aw5x0z7leb,645,0.9998155
aw9g45mnf1,331,0.99127805
awb3kd7o5n,343,0.99980503
awbb4zjafj,633,0.9997774
awbc5nx7zq,428,0.99998116
awcccjfhap,756,0.9999865
awcooq9plv,689,0.75436455
awgz0hcet1,232,0.9980307
awk19e8vla,704,0.99998343
awkdn22kza,587,0.99983203
awlwqvwezv,807,0.5815667
awmgq908re,522,0.9672686
awnw6ynmed,78,0.9985637
awq9imittc,6,0.9989467
awt1zfe9h6,336,0.9998573
awts4mzog1,28,0.9999223
awygzubdat,1045,0.9988857
awzdawphqe,556,0.99999046
awzua7v4km,206,0.99753785
awzvf5elb6,783,0.9996482
ax03ct0pzg,626,0.9997185
ax06x6oo99,724,0.9999596
ax20xlut3b,702,0.9995358
ax2rhztkmg,867,0.95017064
ax2u9o6smx,214,0.98431224
ax5h4910dl,428,0.99969435
ax6oxzu6oh,784,0.9978781
ax86b8tgil,13,0.9994134
ax9dfsb6mp,77,0.99689984
axby6bqk8r,34,0.9998332
axc2689gif,646,0.4893241
axc4kboihu,109,0.9973105
axe7fpdlz0,317,0.9967938
axfqcw59xd,122,0.5248558
axgjauvkns,943,0.9999715
axhe0fe08c,858,0.9998337
axhkvw9vt9,569,0.6453222
axhzx47c6s,682,0.9989506
axi4pfb4lr,817,0.99931586
axi59fbfnd,89,0.9999416
axj8hbdnwt,395,0.75056994
axlo54jyoo,419,0.9883364
axm9dv0e9u,1002,0.8030354
axo1yh98pb,467,0.99999535
axq52wyt1w,69,0.9999645
axspj2yfkc,149,0.9982231
axt4fvcnq3,72,0.99998283
axtgve4lhk,442,0.9990188
axv0mi82hp,280,0.9954814
axwqz0nywg,779,0.9999651
axxf4x6pb1,759,0.9999634
axy172i5hi,168,0.9993284
axyek2u9gq,393,0.9986155
axz39eeb8a,915,0.9989065
ay07l4j4pi,589,0.74297523
ay08qgapvc,384,0.99674785
ay0cvrva7i,133,0.7527623
ay0xinjvqh,570,0.99993825
ay1cljgdcb,936,0.94951457
ay4h2cdmse,913,0.9956579
ay55r0c49a,757,0.7822567
ay589z19nv,782,0.9962858
ay63f0c2go,46,0.9999963
ay6yn2s2d0,311,0.967066
ay6z496mw8,619,0.9993575
ay7cg5jl0e,957,0.99066436
ay82lfdioo,526,0.99999094
ay8kv8340q,963,0.99731535
ay9jn22q9z,15,0.9993579
ay9z1xsv3g,420,0.9638627
ayaenhsi3y,80,0.99978024
aycciz70c0,332,0.9986525
ayd1lkleup,422,0.9942484
aye74cjwgz,231,0.9995627
ayehymt3yi,507,0.7035171
ayfwv15ydc,74,0.99987733
ayiaj6sl2o,901,0.9999652
ayiwih1tf8,28,0.99968386
aylom06dao,35,0.9996817
aylqu44q1g,318,0.9954046
aym1kamqaj,1029,0.99909556
aynueyzhvg,593,0.99893767
ayrixkgxij,2,0.88687307
aysb9ua9me,527,0.9997311
ayt34qjntu,87,0.85151744
aytkwmrque,263,0.9999058
aytwqaipew,743,0.9994374
aytzompb2h,224,0.9999876
ayu1ununyp,751,0.82991356
ayuup2atxn,761,0.6969688
ayv41w9ti4,644,0.99998605
ayv7v2o386,629,0.99942446
ayvhw8lao5,173,0.9998884
aywf376jzo,618,0.9999552
ayxgtyobno,634,0.9997247
az49zpyzgq,315,0.9298554
az4kt2h718,847,0.99511874
az6japr5hp,691,0.9999114
az6ox1nb2p,921,0.996855
az87eq4z0a,840,0.99713874
az8d984vu4,810,0.99822766
az9kele3d4,792,0.99993706
aza1r5dkuj,265,0.9999434
azbalfubhn,1024,0.83006984
azcsbtkpwu,1032,0.9954026
azdrusaxuw,87,0.8786662
azf10fd4ah,839,0.9999465
azgtz5qsiw,610,0.9953673
aziapbkz17,46,0.9990102
azn7wbvruh,839,0.9996045
azpuprervz,749,0.9984528
azq6x778zl,438,0.99997926
azy1r5udoc,960,0.99511623
azyglae1yf,202,0.9999733
b02k4tubnw,609,0.99998987
b03yeucexb,761,0.9956791
b04bgrm9p5,275,0.8731243
b04k43o3fx,224,0.9843651
b058nsh7sa,215,0.99998355
b0759j1fp0,916,0.9991934
b0887sxbp1,447,0.59917283
b08ix1crjx,552,0.9999317
b08yywbjbr,627,0.9999403
b0fb3555nl,268,0.9910891
b0gzmadwqi,133,0.9352678
b0h0f4c6uu,380,0.9408139
b0iu8t1jfn,71,0.99972147
b0jyt010ei,242,0.99973637
b0kmg52m91,480,0.8189949
b0lsj6vhwx,9,0.9992756
b0lyrb9f95,365,0.99998915
b0omap8wim,125,0.17945118
b0pudxi29h,688,0.99973947
b0rn551e61,349,0.9693551
b0rq1dugr2,924,0.8341085
b0rwgu10vk,475,0.99998486
b0v0ldp988,279,0.98948216
b0vsnrw9ez,188,0.9995801
b0w3c7aj4d,623,0.999744
b0wbjl3mj1,1014,0.9972162
b0xem6opfl,61,0.99914014
b0xw0wu3vb,224,0.9993217
b0zvq9f9er,273,0.999526
b10ebo3tmu,875,0.9953596
b1562e62h0,33,0.9952388
b175i3e8pm,339,0.9973062
b1a1q282q3,645,0.99298686
b1amdsj8yi,36,0.9511135
b1an7mbtkt,201,0.9990958
b1axix439g,912,0.5171344
b1d4gzyw86,524,0.99296814
b1dirppla0,493,0.9999826
b1dqliv0kb,205,0.9998572
b1dyd0jh4t,895,0.9998996
b1e9xv8em9,222,0.99998677
b1ehivjbmf,932,0.9999504
b1ipt0js7l,723,0.99227905
b1jpe7yfnl,205,0.9996432
b1k7fmc4ez,893,0.9739457
b1ke7usm40,778,0.99990606
b1kw20e7tx,985,0.9913263
b1lo3d09qn,564,0.83347523
b1lqk6uqts,153,0.915985
b1ma4h1fnj,5,0.8776481
b1n2847fh8,347,0.99991834
b1nd342los,98,0.99866736
b1oiuzz201,147,0.9999255
b1phjd56re,230,0.9987056
b1r2syekqi,816,0.99947816
b1tg535dmm,386,0.9994822
b1u3xuvg9l,628,0.9999641
b1vfw8drj8,186,0.988304
b1vlgn43qf,968,0.99999475
b1vp8lrt30,153,0.99997926
b1xwtom9j9,196,0.9719133
b212utsx1p,893,0.9996253
b21g3lpbfd,696,0.99925655
b2284kicba,541,0.9881543
b229zah4uh,562,0.9991737
b22fcn010m,693,0.9997118
b26g97qdju,1008,0.998245
b27wyt3yy4,506,0.9995234
b29ajv7ri4,826,0.5238218
b2a3sh00ch,794,0.9800955
b2bzjnlcbl,113,0.9999864
b2czvn8h3k,765,0.9995322
b2dpmla1yn,219,0.86764526
b2ex9ytj30,57,0.6032315
b2hmx101f4,936,0.9996934
b2jk8sv8gd,454,0.9962244
b2lwbr51fi,609,0.999925
b2mhn66ox5,168,0.9999869
b2mptrf7ls,898,0.9888943
b2nhcd89g7,842,0.9999534
b2nsizjg4i,810,0.9995509
b2o0oz6yg0,198,0.9998196
b2okkpdj49,521,0.9989598
b2przydnjv,509,0.88624
b2s3oisnms,209,0.99951434
b2u3myu9a6,139,0.9998629
b2wj4cr8ds,734,0.9999211
b2ybcxou6y,188,0.9991442
b302p706ld,925,0.99979204
b337oem2vg,115,0.9999385
b33voh7pov,823,0.9997044
b34k2s6ffm,866,0.9973736
b39zzw1iaf,244,0.99999034
b3avqzx3d8,1038,0.9996201
b3ctpckquf,122,0.99927515
b3eeyl1tjf,32,0.9809889
b3ejicsnoj,383,0.9999894
b3f50nkclr,769,0.99978656
b3f7l0pp4d,898,0.9907828
b3gif7cozc,848,0.99973875
b3gpxnnrjw,553,0.9936294
b3icn1loq4,1024,0.99260145
b3mbpfin54,616,0.99032414
b3mlhuoelv,560,0.9997954
b3o4b1ro2k,91,0.9136269
b3oyi17lyo,485,0.9999716
b3qfi7prov,1021,0.9992275
b3rzihhve6,1010,0.99515754
b3t4wkjgow,41,0.9762415
b3tdsxdg6u,482,0.99967194
b3vvxke64c,214,0.9998957
b3wpnumvz0,520,0.97279954
b3x3b517g1,602,0.44402325
b3y9fo0oxz,612,0.9999757
b404ppb8nb,240,0.9981341
b40sf3k7xw,269,0.9885578
b41vwdlp1p,1032,0.99886876
b429t171s2,1006,0.36135408
b45at45ucc,611,0.9996346
b47h2tyo2z,717,0.99986863
b4a2r4i6uj,1002,0.99998236
b4abcasvxr,811,0.99685246
b4ctqgbyt9,166,0.9692926
b4d5guenf6,170,0.9985316
b4dsijeixg,313,0.9999341
b4e1qmj08n,255,0.9954845
b4eznvu9qx,807,0.9722883
b4fts80t41,82,0.99993336
b4hcrbe5l2,27,0.6022513
b4j10yqc1z,472,0.99974996
b4jxezo6ut,772,0.9996141
b4ll98wsma,2,0.9998802
b4m12fwar5,768,0.9791975
b4nawyrauo,151,0.800159
b4o7nr4o5p,2,0.29319146
b4oa69x5dc,247,0.99918824
b4q2xa9pn5,794,0.9926353
b4r72j5pt2,60,0.9998455
b4r82wl10v,678,0.99926525
b4vqvgoko6,854,0.99959916
b4w2t2wu0a,824,0.99774545
b4wwpi09ug,1012,0.9999652
b4wx8jq1vp,512,0.83588815
b4ywgnry3w,538,0.99990034
b50129amt9,671,0.9743721
b52pmur45s,394,0.99968135
b5308jg5ur,493,0.9991696
b53dgyx05w,741,0.9999244
b554p4cw8o,637,0.99886864
b55uw78yqz,593,0.99514467
b576xi90zv,1003,0.97473425
b57ilsares,657,0.99996006
b580u238il,503,0.8105881
b585hpq28p,67,0.9994979
b59fhily0e,940,0.9994192
b59myawg0p,626,0.99986804
b5c22fighu,687,0.9885765
b5ce1yrjrq,835,0.99876934
b5cowtjxr2,237,0.9438027
b5czlvsxuo,782,0.9993449
b5e6bp0ia0,946,0.9990639
b5ek75sm4j,1007,0.99974376
b5gazkxoit,132,0.9856272
b5gc6ywhsi,622,0.9997912
b5gmg11kbn,901,0.8331503
b5h65njoc0,67,0.99314684
b5iu10q2jx,523,0.99943906
b5jlr7nukx,707,0.9999063
b5m65m0d2x,152,0.9515907
b5pf4vphmc,163,0.998672
b5pj4xvmnx,906,0.9996816
b5rm7a5jch,999,0.99974567
b5sy2ti6jl,420,0.9903172
b5tprgudgh,307,0.9999995
b5uw7r0xnl,218,0.958721
b5ve9vcbml,144,0.99995756
b5vewt84lz,943,0.9999467
b5vsuxkk1j,353,0.9778398
b5yn675lsx,581,0.9999702
b5zhzjd6vt,208,0.9999516
b606exafyo,900,0.9979359
b60rnnbiop,587,0.9985098
b62jxxlyt9,879,0.9952356
b63nktbbx4,326,0.9458593
b64h38cds6,388,0.99565154
b65ly1utpk,549,0.998451
b65p1ob3g9,627,0.9998029
b67jdv7vp9,690,0.99481577
b67sx586yt,20,0.99978167
b69hk9255f,192,0.8720972
b69z9jdbk6,922,0.7071036
b6a53a5u4k,291,0.9994481
b6dda6rqx1,900,0.99700314
